"filename","date","speaker","X","Name","Party","Constituency.x","Female","Dynastic","Votes","Vote_share","Quota","ff","gov","docs","dail","ID_unit","Stratum","Local","labels"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0317197912130149-33.txt",19791213,33,29,"Richard Barry","Fine Gael","Cork North East",0,0,7590,16.02,0.8,0,0,"asked the minister for posts and telegraphs the present position regarding the provision of an automatic telephone exchange at araglin kilworth county cork",21,8662,2,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0317197912130177-569.txt",19791213,569,553,"John Kelly","Fine Gael","Dublin County South",0,0,5355,15.34,0.61,0,0,"asked the minister for agriculture whether he intends as originally arranged to meet 50 per cent of the cost of the proposed extension to the irish countrywomens associations horticultural college at termonfeckin county louth",21,8697,2,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0310197812140118-1020.txt",19781214,1020,78,"Richie Ryan","Fine Gael","Dublin Rathmines West",0,0,5486,20.49,0.82,0,0,"asked the minister for foreign affairs the reasons why ireland recently voted in the united nations organisation against a resolution relating to nuclear weapons and human rights and abstained on a resolution relating to the stationing of similar weapons on the territory of non-nuclear states",21,8913,2,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0310197812140142-844.txt",19781214,844,257,"John O'Connell","Labour Party","Dublin Ballyfermot",0,0,8308,32.65,1.31,0,0,"asked the minister for health the surveys which have been done in the last five years by his department to determine the existing needs of the elderly in our society asked the minister for health the percentage of the population over 65 covered by a meals on wheels programmes and b home help services asked the minister for health the total number of people over 60 presently in institutional care asked the minister for health the total number of geriatric cases presently in psychiatric hospitals and the total percentage of patients in psychiatric hospitals that this figure represents asked the minister for health the number of beds available in welfare homes for the elderly throughout the state",21,8938,2,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0310197812140159-313.txt",19781214,313,386,"Barry Desmond","Labour Party","Dun Laoghaire",0,0,4642,12.2,0.61,0,0,"asked the minister for justice if his department have recently recruited psychologists for their services if these personnel will be doing duty in loughan house county cavan if they are clinically-trained and where and if the department has clinically-trained psychologists available to them for loughan house county cavan",21,8955,2,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0316197911150033-554.txt",19791115,554,417,"Liam Kavanagh","Labour Party","Wicklow",0,1,6540,19.81,0.79,0,0,"asked the minister for tourism and transport if aer lingus was involved in projects in developing countries during 1978 and if so in the case of each project i the nature of the project ii if the project was funded from the bilateral aid programme of his department if not by whom the cost was borne iii the total cost iv if the projects were carried out on break-even semi-commercial or commercial terms and v the number of aer lingus employees involved in each project",21,9048,2,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0312197902220035-313.txt",19790222,313,386,"Barry Desmond","Labour Party","Dun Laoghaire",0,0,4642,12.2,0.61,0,0,"asked the minister for finance further to his reply to question no 171 of 31 january 1979 indicating the total amount of income tax received from a paye b farmers and other schedule d for the years 1975 to 1979 he will now restate in respect of the calendar years 1977 1978 and 1979 the amounts paid and amounts now estimated for 1979 receipts arising from the recent budget asked the minister for finance in respect of the calendar years 1977 1978 and 1979 estimated the percentage share of income tax paid by paye self-employed and farmers arising from the recent budget",21,9063,2,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0316197910170023-315.txt",19791017,315,99,"Eileen Desmond","Labour Party","Cork Mid",1,1,8902,14.53,0.87,0,0,"asked the minister for finance in respect of the years 1977 1978 and 1979 the number and total value of proposals submitted to his department by local authorities for inclusion in applications for aid from the eec regional development fund asked the minister for finance in respect of the years 1977 1978 and 1979 a the number and total cost of schemes submitted by his department for aid from the eec regional development fund b the number and total cost of schemes for which aid has been allocated c the actual amount of the allocation made d the actual amount of the payment received e the number and total value of proposals in respect of which aid has been refused and f the number and total cost of schemes submitted by his department which are currently under consideration or awaiting consideration by the commission",21,9188,2,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0316197910240032-754.txt",19791024,754,238,"Thomas Meaney","Fianna Fail","Cork Mid",0,1,11877,19.39,1.16,1,1,"asked the minister for social welfare if unemployment benefit will be paid to a person details supplied in county cork without delay asked the minister for social welfare if he will arrange to have an old age pension book issued to persons details supplied in county cork asked the minister for social welfare if he will arrange to have a widows pension and death grant paid to a person details supplied in county cork asked the minister for social welfare if he will arrange to have a retirement pension paid to a person details supplied in county cork",21,9255,2,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0328198105050067-560.txt",19810505,560,723,"Michael Keating","Fine Gael","Dublin North Central",0,0,2912,12.43,0.5,0,0,"asked the minister for labour if a person details supplied in dublin will be granted a work permit",21,9380,2,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0327198103030064-118.txt",19810303,118,316,"John Bruton","Fine Gael","Meath",0,0,8091,17.57,0.88,0,0,"asked the minister for posts and telegraphs if he will institute a late postal collection in ashbourne county meath by extending to ashbourne the late collection service which now extends as far as the ward in county dublin",21,9534,2,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0327198103100071-763.txt",19810310,763,763,"Jim Mitchell","Fine Gael","Dublin Ballyfermot",0,0,4223,16.6,0.66,0,0,"asked the minister for posts and telegraphs if he is aware of the serious health factors in a case details supplied in county dublin and if in the circumstances he will arrange to supply the telephone which was applied for over four years ago asked the minister for posts and telegraphs when a telephone will be provided in a case details supplied in county dublin asked the minister for posts and telegraphs if he is aware that the telephone of a person details supplied in county dublin has not worked for four months why there has been a delay in restoring service when the line will be restored and if he will make a statement on the matter asked the minister for posts and telegraphs the reason a telephone which was installed over three months ago has not yet been connected for a person details supplied in dublin and when it will be connected",21,9620,2,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0315197906190029-910.txt",19790619,910,272,"Michael O'Leary","Labour Party","Dublin North Central",0,0,4729,20.18,0.81,0,0,"asked the minister for industry commerce and energy if any special eec assistance is under consideration to help alleviate the present oil and petrol supply situation asked the minister for industry commerce and energy if consideration is being given to securing special eec assistance in the provision of oil supplies asked the minister for industry commerce and energy if he will make a statement on the proposal that an eec consortium be established to monitor oil supplies in the community and forecast the oil and petrol supply situation asked the minister for industry commerce and energy if any forecast has been made of the irish oil and petrol situation to the end of the year",21,9724,2,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0300197710120035-313.txt",19771012,313,386,"Barry Desmond","Labour Party","Dun Laoghaire",0,0,4642,12.2,0.61,0,0,"asked the minister for finance the balance of payments deficit in 1975 1976 and the forecasted deficit for 1977 and the deficit as a proportion of the gnp for 1975 1976 and of the forecasted gnp for 1977",21,9734,2,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0301197711220045-1079.txt",19771122,1079,53,"James Tully","Labour Party","Meath",0,0,5347,11.61,0.58,0,0,"asked the minister for labour the titles of statutory orders and statutory instruments including the titles of repealed orders and instruments affecting pay holidays and conditions of employment of agricultural workers since the passing of the industrial relations act 1977",21,10046,2,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0302197711300048-260.txt",19771130,260,96,"Brendan Crinion","Fianna Fail","Meath",0,0,11398,24.76,1.24,1,1,"asked the minister for social welfare when a free television licence will be granted to a person name and details supplied in county meath",21,10168,2,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0302197712130051-901.txt",19771213,901,794,"Jim O'Keeffe","Fine Gael","Cork South West",0,0,4229,12.7,0.51,0,0,"asked the minister for the environment if he is aware of grave disquiet particularly in tourist areas caused by lorries with uncovered loads of either lime or dead animals and if he has any proposals to deal with the problem",21,10328,2,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0303197801310089-580.txt",19780131,580,559,"Enda Kenny","Fine Gael","Mayo West",0,1,9457,28.66,1.15,0,0,"asked the minister for education the number of pupils presently attending primary schools in this country the number attending second level schools and the numbers enrolled in third level centres",21,10480,2,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/21/xml/speech/raw_speech-D0326198101290089-118.txt",19810129,118,316,"John Bruton","Fine Gael","Meath",0,0,8091,17.57,0.88,0,0,"asked the minister for finance the percentage by which the turnover thresholds for compulsory vat registration for traders have risen since 1972 and the percentages by which the consumer price index and the average size of traders turnover have increased since then",21,10819,2,0,"not"
